BusinessName,DBAName,Address,City,State,Zip,LICSTATUS,LICENSECAT,DESCRIPT,LicenseAddDtTm,DAYPHN,Property_ID,Location
Summer Shack Restaurants@Georges Island,,   , ,MA,,Active,FT,Eating & Drinking w/ Take Out,5/17/12 11:39,16175209500,,"(42.3594, -71.0587)"
SUN PIZZA,,46 Washington,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16175411991,146087,"(42.30715, -71.08214)"
SUN PIZZA.,,870 BLUE HILL ,DORCHESTER,MA,2124,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16173273181,,"(42.3594, -71.0587)"
Sun Rise Restaurant Inc.,,1157 DORCHESTER ,DORCHESTER,MA,2125,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,10002887314,,"(42.3594, -71.0587)"
SUN-AH'S CAFE,,501 Washington,Dorchester,MA,2124,Active,FT,Eating & Drinking w/ Take Out,7/29/10 10:35,16178222233,332483,"(42.29415, -71.07213)"
SUNRISE RESTAURANT,,1033 TREMONT,BOSTON,MA,2118,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16174278068,,"(42.3594, -71.0587)"
Super Fusion Express,,779 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,2/17/11 13:28,16175220277,156069,"(42.309982, -71.115568)"
Super Stop & Shop,,60 Everett,Brighton,MA,2134,Active,FT,Eating & Drinking w/ Take Out,12/8/08 10:24,10000000000,55003,"(42.35654, -71.13923)"
Supreme House of Pizza,,313 Old Colony,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,4/11/07 9:29,16172693354,157795,"(42.32954, -71.052909)"
Surf City Squeeze,,640 Atlantic,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,5/4/07 10:13,16173305399,156474,"(42.350021, -71.055941)"
SUSAN'S DELI OF COURSE,,42 Batterymarch,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16174517779,8804,"(42.35757, -71.05385)"
SUSAN'S DELI OF COURSE,,695 ATLANTIC ,BOSTON,MA,2111,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16174517779,,"(42.3594, -71.0587)"
SUSHI TIME,,417 Washington,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16178286102,157146,"(42.35583, -71.0604)"
Sweet Cupcakes  Inc.,,49 Massachusetts,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,5/2/08 11:08,16172472253,,"(42.3594, -71.0587)"
T D Garden Campione Pizza 406,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:11,16176241600,,"(42.3594, -71.0587)"
T D Garden Campione Pizza 415,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:13,16176241600,,"(42.3594, -71.0587)"
T D Garden Campione Pizza 727,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:10,16176241600,,"(42.3594, -71.0587)"
T D Garden Campione Pizza 731,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:09,16176241600,,"(42.3594, -71.0587)"
T D Garden Carvery 456,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:07,16176241600,,"(42.3594, -71.0587)"
T D Garden Chicken and Brew 405,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:20,16176241600,,"(42.3594, -71.0587)"
T D Garden Chicken and Brew 413,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:47,16176241600,,"(42.3594, -71.0587)"
T D Garden Chipper(Boston Pops 205),,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 14:57,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 301,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:05,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 403,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:40,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 409,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/28/09 12:20,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 411,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/28/09 11:01,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 417,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:37,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 518,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:46,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 711,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:38,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 722,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:39,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 726,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 11:55,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 728,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:36,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 730,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:48,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 732,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:43,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 736,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:35,16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 737,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:08,16176241600,,"(42.3594, -71.0587)"
T D Garden Gelato 422,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:33,16176241600,,"(42.3594, -71.0587)"
T D Garden Hub Bar 201,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:32,16176241600,,"(42.3594, -71.0587)"
T D Garden Hungry for Hockey 777,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/25/09 11:38,16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 407,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:31,16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 416,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 11:56,16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 521,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 12:00,16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 724,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 12:03,16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 729,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 12:04,16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 734,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 14:46,16176241600,,"(42.3594, -71.0587)"
T D Garden On Tap 402,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 14:54,16176241600,,"(42.3594, -71.0587)"
T D Garden On Tap 410,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,1/27/09 14:56,16176241600,,"(42.3594, -71.0587)"
T D Garden Pile High 408,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:30,16176241600,,"(42.3594, -71.0587)"
T D Garden Pile High 725,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:26,16176241600,,"(42.3594, -71.0587)"
T D Garden Shots 404,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:22,16176241600,,"(42.3594, -71.0587)"
T D Garden Shots 412,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:28,16176241600,,"(42.3594, -71.0587)"
T D Garden Shots 521B #203,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:29,16176241600,,"(42.3594, -71.0587)"
T D Garden Shots 723,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:45,16176241600,,"(42.3594, -71.0587)"
T D Garden Shots 735,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:26,16176241600,,"(42.3594, -71.0587)"
T D Garden Sweet Spot 414,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:19,16176241600,,"(42.3594, -71.0587)"
T D Garden Sweet Spot 733,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:21,16176241600,,"(42.3594, -71.0587)"
T D Garden The Premium Market,,100 Legends,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/1/09 11:27,16176241600,,"(42.3594, -71.0587)"
TA BO RESTAURANT,,1288A Blue Hill,MATTAPAN,MA,2126,Active,FT,Eating & Drinking w/ Take Out,4/11/07 9:05,10000000000,,"(42.3594, -71.0587)"
Taco Bell # 29265,,1560 VFW,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,4/18/13 7:47,16173272645,140319,"(42.266743, -71.16857)"
TACO MEX,,65 Maverick,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16175939866,156782,"(42.369685, -71.038659)"
TACOMANIA RESTAURANT,,244 Meridian,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16178182507,156245,"(42.375917, -71.039339)"
Taqueria Cancun,,190H Sumner,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,3/13/12 9:35,16175674449,170105,"(42.369262, -71.040128)"
TAQUERIA JALISCO,,291 Bennington,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16175676367,14703,"(42.37871, -71.02818)"
Tarboosh Pizza & Grill,,2 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,10/9/13 13:28,10000000000,162562,"(42.351954, -71.126177)"
Target Pizza,,5200 Washington,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,12/11/07 9:22,16173234400,157843,"(42.26113, -71.15683)"
Taste of Eden,,38 Norfolk,Dorchester,MA,2124,Active,FT,Eating & Drinking w/ Take Out,4/4/07 15:17,10000000000,158241,"(42.289223, -71.07283)"
TASTE OF THE TOWN,,10 POST OFFICE,BOSTON,MA,2109,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16174262399,,"(42.3594, -71.0587)"
Tasty Burger.,,69 L,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,3/30/12 11:07,16173042943,82582,"(42.335236, -71.035552)"
TATO'S PIZZERIA & SUB SHOP,,1200 Blue Hill,Mattapan,MA,2126,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172980065,156568,"(42.283445, -71.091398)"
Taxi Pool Cafeteria,,56 Harborside,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,6/4/10 8:07,16175698999,342788,"(42.3594, -71.0587)"
Temple Place Cafe,,26 Temple,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,5/17/12 9:27,16175151080,134063,"(42.355396, -71.062051)"
Tenoch Mexican,,3 Lewis,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,10/31/13 8:52,16176698638,263801,"(42.36328, -71.05188)"
Teriyaki House,,32 Broadway,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16175135701,157330,"(42.342726, -71.056371)"
THAI ACCENT,,417 Washington,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16174821728,157146,"(42.35583, -71.0604)"
Thai North Restaurant,,433 Faneuil,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,3/8/13 13:21,18579193084,156227,"(42.351226, -71.168461)"
Thai Place Restaurant,,184 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,11/10/11 13:50,16177825782,157283,"(42.352986, -71.13372)"
Thai Spice,,1745 Centre,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,1/15/13 14:57,16174690002,156249,"(42.287454, -71.150249)"
The Atrium Cafe@Brigham & Womens Faulkner Hosp.,,1153 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,7/24/07 10:56,16179837265,,"(42.3594, -71.0587)"
The Avenue Grille,,856 Dorchester,Dorchester,MA,2125,Active,FT,Eating & Drinking w/ Take Out,5/26/09 9:57,16172888000,48760,"(42.321424, -71.05653)"
The Berry Twist,,200 FANEUIL HALL MARKET,BOSTON,MA,2109,Active,FT,Eating & Drinking w/ Take Out,1/6/09 9:44,18573627455,,"(42.3594, -71.0587)"
THE BOSTON ICE CREAM FACTORY,,777 William T Morrissey,Dorchester,MA,2122,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16174362189,156414,"(42.294809, -71.048338)"
THE CAFE ON NEW CHARDON ST.,,25 New Chardon,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,17818609426,101077,"(42.36211, -71.06174)"
THE CATERED AFFAIR @ BOS. PUBLIC LIBRARY(T.O.),,700 Boylston,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,5/1/09 8:53,17819829333,156199,"(42.349231, -71.078658)"
THE FAMILY KITCHEN,,198 BUNKER HILL,CHARLESTOWN,MA,2129,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,17812868674,,"(42.3594, -71.0587)"
THE FIELD HOUSE,,100 Ashford,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16173532947,5115,"(42.35459, -71.12367)"
The Goods JP,,378 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,8/23/13 13:28,16175221210,28013,"(42.32199, -71.10926)"
The Juice Bar,,40 Harrison,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,4/1/09 13:18,18572223198,156634,"(42.351661, -71.060969)"
The Landing,,6 Long Wharf,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16172274321,158098,"(42.36014, -71.050295)"
The Lansdowne,,9 Lansdowne,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172680233,155839,"(42.347341, -71.095081)"
The Monkey Bar,,200 Faneuil Hall Market,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,4/8/11 12:03,16173672110,,"(42.3594, -71.0587)"
The Real Deal,,728 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,3/6/08 8:59,16175154336,28180,"(42.310892, -71.11438)"
The Real Deal(1936 Beacon St.),,1936 Beacon,Brighton,MA,2146,Active,FT,Eating & Drinking w/ Take Out,11/16/12 14:40,16175154336,155677,"(42.336353, -71.149931)"
The Red-Eyed Pig,,1751 Centre,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,11/25/11 9:14,16173251700,27713,"(42.28746, -71.15038)"
The Rotisserie,,651 Warren,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,8/16/10 15:03,10000000000,143328,"(42.309756, -71.083018)"
The Upper Crust,,20 Charles,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16176991491,29140,"(42.35664, -71.06994)"
The Upper Crust,,683 Tremont,Roxbury,MA,2118,Active,FT,Eating & Drinking w/ Take Out,3/20/13 8:45,17812355011,137919,"(42.34156, -71.07662)"
The Westin Boston Waterfront/Starbucks,,425 Summer,Boston,MA,2210,Active,FT,Eating & Drinking w/ Take Out,2/5/08 8:52,16175324600,,"(42.3594, -71.0587)"
The Wholy Grain,,275 Shawmut,Roxbury,MA,2118,Active,FT,Eating & Drinking w/ Take Out,10/1/10 10:56,15085278228,126109,"(42.34304, -71.06941)"
Thomson Reuters (Starbucks),,12 Thomson,Boston,MA,2210,Active,FT,Eating & Drinking w/ Take Out,11/2/12 11:02,16178562000,135764,"(42.35083, -71.04808)"
Three Scoops,,403 Washington,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,4/14/11 8:47,16179870999,158311,"(42.349293, -71.155079)"
Tin Tin Buffet,,200 Beacon,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16172547888,158235,"(42.355693, -71.14817)"
Tommy's Pizzeria,,10 Fairmount,Hyde Park,MA,2136,Active,FT,Eating & Drinking w/ Take Out,1/3/13 11:35,16173643200,157677,"(42.255748, -71.120881)"
Tom's Sandwich Shop,,36 Northampton,Roxbury,MA,2119,Active,FT,Eating & Drinking w/ Take Out,8/5/08 13:49,16174426887,103736,"(42.33377, -71.07548)"
Toni Ann's,,283 Main,Charlestown,MA,2129,Active,FT,Eating & Drinking w/ Take Out,10/24/11 9:45,16172429795,88502,"(42.377577, -71.06678)"
Tony's Place,,186 Baker,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:33,16173233550,7658,"(42.27601, -71.16725)"
Top of The Hill,Top of the Hill Seafood & Subs,1357 Blue Hill,Mattapan,MA,2126,Active,FT,Eating & Drinking w/ Take Out,12/12/06 11:20,16179747106,156258,"(42.277526, -71.093761)"
Top Secret Sandwiches,,33A FISH PIER,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,3/10/11 8:42,16177373111,0,"(42.3594, -71.0587)"
Tostado,,300 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,4/30/10 9:06,16174778691,156274,"(42.322754, -71.103059)"
Tostado LLC,,3878 WASHINGTON,Roslindale/,MA,2131,Active,FT,Eating & Drinking w/ Take Out,11/23/12 11:50,16175220578,0,"(42.3594, -71.0587)"
Trattoria Andiamo,,104 South,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16176953775,156138,"(42.35107, -71.057119)"
Trattoria Newbury,,264 Newbury,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,1/7/08 10:30,10000000000,101477,"(42.3492, -71.08312)"
TREMONT HOUSE OF PIZZA,,1586 Tremont,Mission Hill,MA,2120,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,10005666120,137263,"(42.3334, -71.10305)"
Trio Cafe,,0 Northern,Boston,MA,2210,Active,FT,Eating & Drinking w/ Take Out,4/24/13 13:27,16179593237,103850,"(42.352823, -71.046098)"
Triple Eatery,L & K Restaurant Inc.,77 Cummins,Roslindale,MA,2131,Active,FT,Eating & Drinking w/ Take Out,12/23/09 14:19,16173253388,44982,"(42.2845, -71.12559)"
Tsushi Inc.,,340 Longwood,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,8/14/13 13:39,10000000000,156613,"(42.338284, -71.106989)"
TWIN DONUTS,,501 Cambridge,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:33,16172549421,25146,"(42.35352, -71.13797)"
U Food Grill,,200 Terminal,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,5/17/07 15:08,16177876000,341353,"(42.3594, -71.0587)"
U Food Grill,,300 LOGAN AIRPORT TRMNL C,EAST BOSTON,MA,2128,Active,FT,Eating & Drinking w/ Take Out,6/26/09 12:16,16175672214,,"(42.3594, -71.0587)"
Ueno Sushi,,1 FANEUIL HALL MKT PL,BOSTON,MA,2109,Active,FT,Eating & Drinking w/ Take Out,9/12/08 12:59,16176869385,,"(42.3594, -71.0587)"
Ugi's Pizza,,69 Heath,Mission Hill,MA,2120,Active,FT,Eating & Drinking w/ Take Out,1/4/10 10:49,16177194478,72404,"(42.32657, -71.1005)"
UGIS SUBS,,62 Warren,Roxbury,MA,2119,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16174277032,143319,"(42.32843, -71.08311)"
UNIVERSITY GRILL & PIZZA,,712 COMMONWEALTH ,BOSTON,MA,2215,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16172477120,,"(42.3594, -71.0587)"
Uno Chicago Grill,,1 Brookline,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172185336,157196,"(42.34842, -71.097471)"
Uno Chicago Grill,,270 HUNTINGTON ,BOSTON,MA,2125,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172185336,,"(42.3594, -71.0587)"
Uno Chicago Grill,,727 Boylston,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172185336,18385,"(42.349589, -71.080292)"
UPHAMS HOUSE OF PIZZA,,556 COLUMBIA,DORCHESTER,MA,2125,Active,FT,Eating & Drinking w/ Take Out,3/1/07 15:08,16172827141,,"(42.3594, -71.0587)"
UPTOWN CAFE,,116 CAMBRIDGE,BOSTON,MA,2114,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16172271181,,"(42.3594, -71.0587)"
VANILLE-BAKERY & PASTRY,,70 Charles,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,4/4/07 9:00,17819349020,29173,"(42.35788, -71.0706)"
VAUGHN'S FISH N CHIPS,,1 Erie,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172962402,158002,"(42.303295, -71.078779)"
VENICE PIZZA,,39 SAVIN HILL ,DORCHESTER,MA,2125,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,17815968380,,"(42.3594, -71.0587)"
VHP,,4 Yawkey,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,3/31/10 13:11,16175366683,156417,"(42.346723, -71.09868)"
Viga,,140 Clarendon,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,12/23/13 14:07,16175428442,157041,"(42.348611, -71.074438)"
Viga,,291 Devonshire,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,10000000000,157446,"(42.354147, -71.057948)"
Viga,,304 Stuart,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16174821113,156148,"(42.349832, -71.070578)"
Viga (133 Pearl Street),,133 Pearl,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16179014700,108785,"(42.35474, -71.05384)"
Viga Italian Eatery,,275 Washington,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,5/4/07 9:23,16177428442,157049,"(42.357825, -71.058248)"
Viga-The Deck @ Digitas Co.,,33 Arch,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,8/4/10 8:48,19788534738,4547,"(42.3562, -71.05804)"
Vikos Pizza & Ribs,,847 River,Mattapan,MA,2126,Active,FT,Eating & Drinking w/ Take Out,2/11/14 14:40,16173618456,116744,"(42.26287, -71.10831)"
Villa Specialties,,300 Terminal,East Boston/,MA,2128,Active,FT,Eating & Drinking w/ Take Out,4/11/12 9:08,16175681900,341352,"(42.3594, -71.0587)"
VINA ROAST,,1305 Dorchester,Dorchester,MA,2122,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16173233228,156651,"(42.306157, -71.059048)"
Viva Burrito,Viva Burrito Boston Inc.,66 Staniford,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,8/31/07 8:28,16175236390,155948,"(42.362733, -71.06423)"
VIVA MI AREPA,,5197 Washington,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,10003237844,156291,"(42.261378, -71.157279)"
Vivian's Cafe,,50 Terminal,Charlestown,MA,2129,Active,FT,Eating & Drinking w/ Take Out,9/14/07 15:53,16172421800,156242,"(42.382367, -71.060808)"
VOLLE NOLLE,,349 Hanover,Boston,MA,2113,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16175230003,69116,"(42.36455, -71.05348)"
Walgreens,,10 School,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,10/1/12 13:44,13155668028,169533,"(42.357327, -71.058968)"
Wendy's,,157 MASSACHUSETTS ,BOSTON,MA,2215,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16785146755,,"(42.3594, -71.0587)"
Wendy's (Logan Airport T-A),,  Logan Airport  Trmnl A,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,5/9/07 9:35,18004265971,,"(42.3594, -71.0587)"
WENDY'S OLD FASHION HAMBURGER,,530 AMER LEGION ,ROSLINDALE,MA,2131,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16785146755,,"(42.3594, -71.0587)"
WENDY'S OLD FASHIONED HAMBURE,,71 Summer,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16785146755,132048,"(42.35412, -71.05898)"
WENDY'S OLD FASHIONED HAMBURERS,,551 Boylston,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16785146755,161083,"(42.350736, -71.076005)"
WENTWORTH BEATTY HALL,,550 HUNTINGTON ,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16178797961,,"(42.3594, -71.0587)"
